,generation,game,dir,pokedex number
1106,gen2,silver,gen2/silver/189.png,189
1107,gen2,silver,gen2/silver/19.png,19
1108,gen2,silver,gen2/silver/190.png,190
1109,gen2,silver,gen2/silver/191.png,191
1110,gen2,silver,gen2/silver/192.png,192
1111,gen2,silver,gen2/silver/193.png,193
1112,gen2,silver,gen2/silver/194.png,194
1113,gen2,silver,gen2/silver/195.png,195
1114,gen2,silver,gen2/silver/196.png,196
1115,gen2,silver,gen2/silver/197.png,197
1116,gen2,silver,gen2/silver/198.png,198
1117,gen2,silver,gen2/silver/199.png,199
1118,gen2,silver,gen2/silver/2.png,2
1119,gen2,silver,gen2/silver/20.png,20
1120,gen2,silver,gen2/silver/200.png,200
1121,gen2,silver,gen2/silver/201-a.png,201
1122,gen2,silver,gen2/silver/201-b.png,201
1123,gen2,silver,gen2/silver/201-c.png,201
1124,gen2,silver,gen2/silver/201-d.png,201
1125,gen2,silver,gen2/silver/201-e.png,201
1126,gen2,silver,gen2/silver/201-f.png,201
1127,gen2,silver,gen2/silver/201-g.png,201
1128,gen2,silver,gen2/silver/201-h.png,201
1129,gen2,silver,gen2/silver/201-i.png,201
1130,gen2,silver,gen2/silver/201-j.png,201
1131,gen2,silver,gen2/silver/201-k.png,201
1132,gen2,silver,gen2/silver/201-l.png,201
1133,gen2,silver,gen2/silver/201-m.png,201
1134,gen2,silver,gen2/silver/201-n.png,201
1135,gen2,silver,gen2/silver/201-o.png,201
1136,gen2,silver,gen2/silver/201-p.png,201
1137,gen2,silver,gen2/silver/201-q.png,201
1138,gen2,silver,gen2/silver/201-r.png,201
1139,gen2,silver,gen2/silver/201-s.png,201
1140,gen2,silver,gen2/silver/201-t.png,201
1141,gen2,silver,gen2/silver/201-u.png,201
1142,gen2,silver,gen2/silver/201-v.png,201
1143,gen2,silver,gen2/silver/201-w.png,201
1144,gen2,silver,gen2/silver/201-x.png,201
1145,gen2,silver,gen2/silver/201-y.png,201
1146,gen2,silver,gen2/silver/201-z.png,201
1147,gen2,silver,gen2/silver/201.png,201
1148,gen2,silver,gen2/silver/202.png,202
1149,gen2,silver,gen2/silver/203.png,203
1150,gen2,silver,gen2/silver/204.png,204
1151,gen2,silver,gen2/silver/205.png,205
1152,gen2,silver,gen2/silver/206.png,206
1153,gen2,silver,gen2/silver/207.png,207
1154,gen2,silver,gen2/silver/208.png,208
1155,gen2,silver,gen2/silver/209.png,209
1156,gen2,silver,gen2/silver/21.png,21
1157,gen2,silver,gen2/silver/210.png,210
1158,gen2,silver,gen2/silver/211.png,211
1159,gen2,silver,gen2/silver/212.png,212
1160,gen2,silver,gen2/silver/213.png,213
1161,gen2,silver,gen2/silver/214.png,214
1162,gen2,silver,gen2/silver/215.png,215
1163,gen2,silver,gen2/silver/216.png,216
1164,gen2,silver,gen2/silver/217.png,217
1165,gen2,silver,gen2/silver/218.png,218
1166,gen2,silver,gen2/silver/219.png,219
1167,gen2,silver,gen2/silver/22.png,22
1168,gen2,silver,gen2/silver/220.png,220
1169,gen2,silver,gen2/silver/221.png,221
1170,gen2,silver,gen2/silver/222.png,222
1171,gen2,silver,gen2/silver/223.png,223
1172,gen2,silver,gen2/silver/224.png,224
1173,gen2,silver,gen2/silver/225.png,225
1174,gen2,silver,gen2/silver/226.png,226
1175,gen2,silver,gen2/silver/227.png,227
1176,gen2,silver,gen2/silver/228.png,228
1177,gen2,silver,gen2/silver/229.png,229
1178,gen2,silver,gen2/silver/23.png,23
1179,gen2,silver,gen2/silver/230.png,230
1180,gen2,silver,gen2/silver/231.png,231
1181,gen2,silver,gen2/silver/232.png,232
1182,gen2,silver,gen2/silver/233.png,233
1183,gen2,silver,gen2/silver/234.png,234
1184,gen2,silver,gen2/silver/235.png,235
1185,gen2,silver,gen2/silver/236.png,236
1186,gen2,silver,gen2/silver/237.png,237
1187,gen2,silver,gen2/silver/238.png,238
1188,gen2,silver,gen2/silver/239.png,239
1189,gen2,silver,gen2/silver/24.png,24
1190,gen2,silver,gen2/silver/240.png,240
1191,gen2,silver,gen2/silver/241.png,241
1192,gen2,silver,gen2/silver/242.png,242
1193,gen2,silver,gen2/silver/243.png,243
1194,gen2,silver,gen2/silver/244.png,244
1195,gen2,silver,gen2/silver/245.png,245
1196,gen2,silver,gen2/silver/246.png,246
1197,gen2,silver,gen2/silver/247.png,247
1198,gen2,silver,gen2/silver/248.png,248
1199,gen2,silver,gen2/silver/249.png,249
1200,gen2,silver,gen2/silver/25.png,25
1201,gen2,silver,gen2/silver/250.png,250
1202,gen2,silver,gen2/silver/251.png,251
1203,gen2,silver,gen2/silver/26.png,26
1204,gen2,silver,gen2/silver/27.png,27
1205,gen2,silver,gen2/silver/28.png,28
1206,gen2,silver,gen2/silver/29.png,29
1207,gen2,silver,gen2/silver/3.png,3
1208,gen2,silver,gen2/silver/30.png,30
1209,gen2,silver,gen2/silver/31.png,31
1210,gen2,silver,gen2/silver/32.png,32
1211,gen2,silver,gen2/silver/33.png,33
1212,gen2,silver,gen2/silver/34.png,34
1213,gen2,silver,gen2/silver/35.png,35
1214,gen2,silver,gen2/silver/36.png,36
1215,gen2,silver,gen2/silver/37.png,37
1216,gen2,silver,gen2/silver/38.png,38
1217,gen2,silver,gen2/silver/39.png,39
1218,gen2,silver,gen2/silver/4.png,4
1219,gen2,silver,gen2/silver/40.png,40
1220,gen2,silver,gen2/silver/41.png,41
1221,gen2,silver,gen2/silver/42.png,42
1222,gen2,silver,gen2/silver/43.png,43
1223,gen2,silver,gen2/silver/44.png,44
1224,gen2,silver,gen2/silver/45.png,45
1225,gen2,silver,gen2/silver/46.png,46
1226,gen2,silver,gen2/silver/47.png,47
1227,gen2,silver,gen2/silver/48.png,48
1228,gen2,silver,gen2/silver/49.png,49
1229,gen2,silver,gen2/silver/5.png,5
1230,gen2,silver,gen2/silver/50.png,50
1231,gen2,silver,gen2/silver/51.png,51
1232,gen2,silver,gen2/silver/52.png,52
1233,gen2,silver,gen2/silver/53.png,53
1234,gen2,silver,gen2/silver/54.png,54
1235,gen2,silver,gen2/silver/55.png,55
1236,gen2,silver,gen2/silver/56.png,56
1237,gen2,silver,gen2/silver/57.png,57
1238,gen2,silver,gen2/silver/58.png,58
1239,gen2,silver,gen2/silver/59.png,59
1240,gen2,silver,gen2/silver/6.png,6
1241,gen2,silver,gen2/silver/60.png,60
1242,gen2,silver,gen2/silver/61.png,61
1243,gen2,silver,gen2/silver/62.png,62
1244,gen2,silver,gen2/silver/63.png,63
1245,gen2,silver,gen2/silver/64.png,64
1246,gen2,silver,gen2/silver/65.png,65
1247,gen2,silver,gen2/silver/66.png,66
1248,gen2,silver,gen2/silver/67.png,67
1249,gen2,silver,gen2/silver/68.png,68
1250,gen2,silver,gen2/silver/69.png,69
1251,gen2,silver,gen2/silver/7.png,7
1252,gen2,silver,gen2/silver/70.png,70
1253,gen2,silver,gen2/silver/71.png,71
1254,gen2,silver,gen2/silver/72.png,72
1255,gen2,silver,gen2/silver/73.png,73
1256,gen2,silver,gen2/silver/74.png,74
1257,gen2,silver,gen2/silver/75.png,75
1258,gen2,silver,gen2/silver/76.png,76
1259,gen2,silver,gen2/silver/77.png,77
1260,gen2,silver,gen2/silver/78.png,78
1261,gen2,silver,gen2/silver/79.png,79
1262,gen2,silver,gen2/silver/8.png,8
1263,gen2,silver,gen2/silver/80.png,80
1264,gen2,silver,gen2/silver/81.png,81
1265,gen2,silver,gen2/silver/82.png,82
1266,gen2,silver,gen2/silver/83.png,83
1267,gen2,silver,gen2/silver/84.png,84
1268,gen2,silver,gen2/silver/85.png,85
1269,gen2,silver,gen2/silver/86.png,86
1270,gen2,silver,gen2/silver/87.png,87
1271,gen2,silver,gen2/silver/88.png,88
1272,gen2,silver,gen2/silver/89.png,89
1273,gen2,silver,gen2/silver/9.png,9
1274,gen2,silver,gen2/silver/90.png,90
1275,gen2,silver,gen2/silver/91.png,91
1276,gen2,silver,gen2/silver/92.png,92
1277,gen2,silver,gen2/silver/93.png,93
1278,gen2,silver,gen2/silver/94.png,94
1279,gen2,silver,gen2/silver/95.png,95
1280,gen2,silver,gen2/silver/96.png,96
1281,gen2,silver,gen2/silver/97.png,97
1282,gen2,silver,gen2/silver/98.png,98
1283,gen2,silver,gen2/silver/99.png,99
1284,gen3,emerald,gen3/emerald/1.png,1
1285,gen3,emerald,gen3/emerald/10.png,10
1286,gen3,emerald,gen3/emerald/100.png,100
1287,gen3,emerald,gen3/emerald/101.png,101
1288,gen3,emerald,gen3/emerald/102.png,102
1289,gen3,emerald,gen3/emerald/103.png,103
1290,gen3,emerald,gen3/emerald/104.png,104
1291,gen3,emerald,gen3/emerald/105.png,105
1292,gen3,emerald,gen3/emerald/106.png,106
1293,gen3,emerald,gen3/emerald/107.png,107
1294,gen3,emerald,gen3/emerald/108.png,108
1295,gen3,emerald,gen3/emerald/109.png,109
1296,gen3,emerald,gen3/emerald/11.png,11
1297,gen3,emerald,gen3/emerald/110.png,110
1298,gen3,emerald,gen3/emerald/111.png,111
1299,gen3,emerald,gen3/emerald/112.png,112
1300,gen3,emerald,gen3/emerald/113.png,113
1301,gen3,emerald,gen3/emerald/114.png,114
1302,gen3,emerald,gen3/emerald/115.png,115
1303,gen3,emerald,gen3/emerald/116.png,116
1304,gen3,emerald,gen3/emerald/117.png,117
1305,gen3,emerald,gen3/emerald/118.png,118
1306,gen3,emerald,gen3/emerald/119.png,119
1307,gen3,emerald,gen3/emerald/12.png,12
1308,gen3,emerald,gen3/emerald/120.png,120
1309,gen3,emerald,gen3/emerald/121.png,121
1310,gen3,emerald,gen3/emerald/122.png,122
1311,gen3,emerald,gen3/emerald/123.png,123
1312,gen3,emerald,gen3/emerald/124.png,124
1313,gen3,emerald,gen3/emerald/125.png,125
1314,gen3,emerald,gen3/emerald/126.png,126
1315,gen3,emerald,gen3/emerald/127.png,127
1316,gen3,emerald,gen3/emerald/128.png,128
1317,gen3,emerald,gen3/emerald/129.png,129
1318,gen3,emerald,gen3/emerald/13.png,13
1319,gen3,emerald,gen3/emerald/130.png,130
1320,gen3,emerald,gen3/emerald/131.png,131
1321,gen3,emerald,gen3/emerald/132.png,132
1322,gen3,emerald,gen3/emerald/133.png,133
1323,gen3,emerald,gen3/emerald/134.png,134
1324,gen3,emerald,gen3/emerald/135.png,135
1325,gen3,emerald,gen3/emerald/136.png,136
1326,gen3,emerald,gen3/emerald/137.png,137
1327,gen3,emerald,gen3/emerald/138.png,138
1328,gen3,emerald,gen3/emerald/139.png,139
1329,gen3,emerald,gen3/emerald/14.png,14
1330,gen3,emerald,gen3/emerald/140.png,140
1331,gen3,emerald,gen3/emerald/141.png,141
1332,gen3,emerald,gen3/emerald/142.png,142
1333,gen3,emerald,gen3/emerald/143.png,143
1334,gen3,emerald,gen3/emerald/144.png,144
1335,gen3,emerald,gen3/emerald/145.png,145
1336,gen3,emerald,gen3/emerald/146.png,146
1337,gen3,emerald,gen3/emerald/147.png,147
1338,gen3,emerald,gen3/emerald/148.png,148
1339,gen3,emerald,gen3/emerald/149.png,149
1340,gen3,emerald,gen3/emerald/15.png,15
1341,gen3,emerald,gen3/emerald/150.png,150
1342,gen3,emerald,gen3/emerald/151.png,151
1343,gen3,emerald,gen3/emerald/152.png,152
1344,gen3,emerald,gen3/emerald/153.png,153
1345,gen3,emerald,gen3/emerald/154.png,154
1346,gen3,emerald,gen3/emerald/155.png,155
1347,gen3,emerald,gen3/emerald/156.png,156
1348,gen3,emerald,gen3/emerald/157.png,157
1349,gen3,emerald,gen3/emerald/158.png,158
1350,gen3,emerald,gen3/emerald/159.png,159
1351,gen3,emerald,gen3/emerald/16.png,16
1352,gen3,emerald,gen3/emerald/160.png,160
1353,gen3,emerald,gen3/emerald/161.png,161
1354,gen3,emerald,gen3/emerald/162.png,162
1355,gen3,emerald,gen3/emerald/163.png,163
1356,gen3,emerald,gen3/emerald/164.png,164
1357,gen3,emerald,gen3/emerald/165.png,165
1358,gen3,emerald,gen3/emerald/166.png,166
1359,gen3,emerald,gen3/emerald/167.png,167
1360,gen3,emerald,gen3/emerald/168.png,168
1361,gen3,emerald,gen3/emerald/169.png,169
1362,gen3,emerald,gen3/emerald/17.png,17
1363,gen3,emerald,gen3/emerald/170.png,170
1364,gen3,emerald,gen3/emerald/171.png,171
1365,gen3,emerald,gen3/emerald/172.png,172
1366,gen3,emerald,gen3/emerald/173.png,173
1367,gen3,emerald,gen3/emerald/174.png,174
1368,gen3,emerald,gen3/emerald/175.png,175
1369,gen3,emerald,gen3/emerald/176.png,176
1370,gen3,emerald,gen3/emerald/177.png,177
1371,gen3,emerald,gen3/emerald/178.png,178
1372,gen3,emerald,gen3/emerald/179.png,179
1373,gen3,emerald,gen3/emerald/18.png,18
1374,gen3,emerald,gen3/emerald/180.png,180
1375,gen3,emerald,gen3/emerald/181.png,181
1376,gen3,emerald,gen3/emerald/182.png,182
1377,gen3,emerald,gen3/emerald/183.png,183
1378,gen3,emerald,gen3/emerald/184.png,184
1379,gen3,emerald,gen3/emerald/185.png,185
1380,gen3,emerald,gen3/emerald/186.png,186
1381,gen3,emerald,gen3/emerald/187.png,187
1382,gen3,emerald,gen3/emerald/188.png,188
1383,gen3,emerald,gen3/emerald/189.png,189
1384,gen3,emerald,gen3/emerald/19.png,19
1385,gen3,emerald,gen3/emerald/190.png,190
1386,gen3,emerald,gen3/emerald/191.png,191
1387,gen3,emerald,gen3/emerald/192.png,192
1388,gen3,emerald,gen3/emerald/193.png,193
1389,gen3,emerald,gen3/emerald/194.png,194
1390,gen3,emerald,gen3/emerald/195.png,195
1391,gen3,emerald,gen3/emerald/196.png,196
1392,gen3,emerald,gen3/emerald/197.png,197
1393,gen3,emerald,gen3/emerald/198.png,198
1394,gen3,emerald,gen3/emerald/199.png,199
1395,gen3,emerald,gen3/emerald/2.png,2
1396,gen3,emerald,gen3/emerald/20.png,20
1397,gen3,emerald,gen3/emerald/200.png,200
1398,gen3,emerald,gen3/emerald/201-a.png,201
1399,gen3,emerald,gen3/emerald/201-b.png,201
1400,gen3,emerald,gen3/emerald/201-c.png,201
1401,gen3,emerald,gen3/emerald/201-d.png,201
1402,gen3,emerald,gen3/emerald/201-e.png,201
1403,gen3,emerald,gen3/emerald/201-exclamation.png,201
1404,gen3,emerald,gen3/emerald/201-f.png,201
1405,gen3,emerald,gen3/emerald/201-g.png,201
1406,gen3,emerald,gen3/emerald/201-h.png,201
1407,gen3,emerald,gen3/emerald/201-i.png,201
1408,gen3,emerald,gen3/emerald/201-j.png,201
1409,gen3,emerald,gen3/emerald/201-k.png,201
1410,gen3,emerald,gen3/emerald/201-l.png,201
1411,gen3,emerald,gen3/emerald/201-m.png,201
1412,gen3,emerald,gen3/emerald/201-n.png,201
1413,gen3,emerald,gen3/emerald/201-o.png,201
1414,gen3,emerald,gen3/emerald/201-p.png,201
1415,gen3,emerald,gen3/emerald/201-q.png,201
1416,gen3,emerald,gen3/emerald/201-question.png,201
1417,gen3,emerald,gen3/emerald/201-r.png,201
1418,gen3,emerald,gen3/emerald/201-s.png,201
1419,gen3,emerald,gen3/emerald/201-t.png,201
1420,gen3,emerald,gen3/emerald/201-u.png,201
1421,gen3,emerald,gen3/emerald/201-v.png,201
1422,gen3,emerald,gen3/emerald/201-w.png,201
1423,gen3,emerald,gen3/emerald/201-x.png,201
1424,gen3,emerald,gen3/emerald/201-y.png,201
1425,gen3,emerald,gen3/emerald/201-z.png,201
1426,gen3,emerald,gen3/emerald/201.png,201
1427,gen3,emerald,gen3/emerald/202.png,202
1428,gen3,emerald,gen3/emerald/203.png,203
1429,gen3,emerald,gen3/emerald/204.png,204
1430,gen3,emerald,gen3/emerald/205.png,205
1431,gen3,emerald,gen3/emerald/206.png,206
1432,gen3,emerald,gen3/emerald/207.png,207
1433,gen3,emerald,gen3/emerald/208.png,208
1434,gen3,emerald,gen3/emerald/209.png,209
1435,gen3,emerald,gen3/emerald/21.png,21
1436,gen3,emerald,gen3/emerald/210.png,210
1437,gen3,emerald,gen3/emerald/211.png,211
1438,gen3,emerald,gen3/emerald/212.png,212
1439,gen3,emerald,gen3/emerald/213.png,213
1440,gen3,emerald,gen3/emerald/214.png,214
1441,gen3,emerald,gen3/emerald/215.png,215
1442,gen3,emerald,gen3/emerald/216.png,216
1443,gen3,emerald,gen3/emerald/217.png,217
1444,gen3,emerald,gen3/emerald/218.png,218
1445,gen3,emerald,gen3/emerald/219.png,219
1446,gen3,emerald,gen3/emerald/22.png,22
1447,gen3,emerald,gen3/emerald/220.png,220
1448,gen3,emerald,gen3/emerald/221.png,221
1449,gen3,emerald,gen3/emerald/222.png,222
1450,gen3,emerald,gen3/emerald/223.png,223
1451,gen3,emerald,gen3/emerald/224.png,224
1452,gen3,emerald,gen3/emerald/225.png,225
1453,gen3,emerald,gen3/emerald/226.png,226
1454,gen3,emerald,gen3/emerald/227.png,227
1455,gen3,emerald,gen3/emerald/228.png,228
1456,gen3,emerald,gen3/emerald/229.png,229
1457,gen3,emerald,gen3/emerald/23.png,23
1458,gen3,emerald,gen3/emerald/230.png,230
1459,gen3,emerald,gen3/emerald/231.png,231
1460,gen3,emerald,gen3/emerald/232.png,232
1461,gen3,emerald,gen3/emerald/233.png,233
1462,gen3,emerald,gen3/emerald/234.png,234
1463,gen3,emerald,gen3/emerald/235.png,235
1464,gen3,emerald,gen3/emerald/236.png,236
1465,gen3,emerald,gen3/emerald/237.png,237
1466,gen3,emerald,gen3/emerald/238.png,238
1467,gen3,emerald,gen3/emerald/239.png,239
1468,gen3,emerald,gen3/emerald/24.png,24
1469,gen3,emerald,gen3/emerald/240.png,240
1470,gen3,emerald,gen3/emerald/241.png,241
1471,gen3,emerald,gen3/emerald/242.png,242
1472,gen3,emerald,gen3/emerald/243.png,243
1473,gen3,emerald,gen3/emerald/244.png,244
1474,gen3,emerald,gen3/emerald/245.png,245
1475,gen3,emerald,gen3/emerald/246.png,246
1476,gen3,emerald,gen3/emerald/247.png,247
1477,gen3,emerald,gen3/emerald/248.png,248
1478,gen3,emerald,gen3/emerald/249.png,249
1479,gen3,emerald,gen3/emerald/25.png,25
1480,gen3,emerald,gen3/emerald/250.png,250
1481,gen3,emerald,gen3/emerald/251.png,251
1482,gen3,emerald,gen3/emerald/252.png,252
1483,gen3,emerald,gen3/emerald/253.png,253
1484,gen3,emerald,gen3/emerald/254.png,254
1485,gen3,emerald,gen3/emerald/255.png,255
1486,gen3,emerald,gen3/emerald/256.png,256
1487,gen3,emerald,gen3/emerald/257.png,257
1488,gen3,emerald,gen3/emerald/258.png,258
1489,gen3,emerald,gen3/emerald/259.png,259
1490,gen3,emerald,gen3/emerald/26.png,26
1491,gen3,emerald,gen3/emerald/260.png,260
1492,gen3,emerald,gen3/emerald/261.png,261
1493,gen3,emerald,gen3/emerald/262.png,262
1494,gen3,emerald,gen3/emerald/263.png,263
1495,gen3,emerald,gen3/emerald/264.png,264
1496,gen3,emerald,gen3/emerald/265.png,265
1497,gen3,emerald,gen3/emerald/266.png,266
1498,gen3,emerald,gen3/emerald/267.png,267
1499,gen3,emerald,gen3/emerald/268.png,268
1500,gen3,emerald,gen3/emerald/269.png,269
1501,gen3,emerald,gen3/emerald/27.png,27
1502,gen3,emerald,gen3/emerald/270.png,270
1503,gen3,emerald,gen3/emerald/271.png,271
1504,gen3,emerald,gen3/emerald/272.png,272
1505,gen3,emerald,gen3/emerald/273.png,273
1506,gen3,emerald,gen3/emerald/274.png,274
1507,gen3,emerald,gen3/emerald/275.png,275
1508,gen3,emerald,gen3/emerald/276.png,276
1509,gen3,emerald,gen3/emerald/277.png,277
1510,gen3,emerald,gen3/emerald/278.png,278
1511,gen3,emerald,gen3/emerald/279.png,279
1512,gen3,emerald,gen3/emerald/28.png,28
1513,gen3,emerald,gen3/emerald/280.png,280
1514,gen3,emerald,gen3/emerald/281.png,281
1515,gen3,emerald,gen3/emerald/282.png,282
1516,gen3,emerald,gen3/emerald/283.png,283
1517,gen3,emerald,gen3/emerald/284.png,284
1518,gen3,emerald,gen3/emerald/285.png,285
1519,gen3,emerald,gen3/emerald/286.png,286
1520,gen3,emerald,gen3/emerald/287.png,287
1521,gen3,emerald,gen3/emerald/288.png,288
1522,gen3,emerald,gen3/emerald/289.png,289
1523,gen3,emerald,gen3/emerald/29.png,29
1524,gen3,emerald,gen3/emerald/290.png,290
1525,gen3,emerald,gen3/emerald/291.png,291
1526,gen3,emerald,gen3/emerald/292.png,292
1527,gen3,emerald,gen3/emerald/293.png,293
1528,gen3,emerald,gen3/emerald/294.png,294
1529,gen3,emerald,gen3/emerald/295.png,295
1530,gen3,emerald,gen3/emerald/296.png,296
1531,gen3,emerald,gen3/emerald/297.png,297
1532,gen3,emerald,gen3/emerald/298.png,298
1533,gen3,emerald,gen3/emerald/299.png,299
1534,gen3,emerald,gen3/emerald/3.png,3
1535,gen3,emerald,gen3/emerald/30.png,30
1536,gen3,emerald,gen3/emerald/300.png,300
1537,gen3,emerald,gen3/emerald/301.png,301
1538,gen3,emerald,gen3/emerald/302.png,302
1539,gen3,emerald,gen3/emerald/303.png,303
1540,gen3,emerald,gen3/emerald/304.png,304
1541,gen3,emerald,gen3/emerald/305.png,305
1542,gen3,emerald,gen3/emerald/306.png,306
1543,gen3,emerald,gen3/emerald/307.png,307
1544,gen3,emerald,gen3/emerald/308.png,308
1545,gen3,emerald,gen3/emerald/309.png,309
1546,gen3,emerald,gen3/emerald/31.png,31
1547,gen3,emerald,gen3/emerald/310.png,310
1548,gen3,emerald,gen3/emerald/311.png,311
1549,gen3,emerald,gen3/emerald/312.png,312
1550,gen3,emerald,gen3/emerald/313.png,313
1551,gen3,emerald,gen3/emerald/314.png,314
1552,gen3,emerald,gen3/emerald/315.png,315
1553,gen3,emerald,gen3/emerald/316.png,316
1554,gen3,emerald,gen3/emerald/317.png,317
1555,gen3,emerald,gen3/emerald/318.png,318
1556,gen3,emerald,gen3/emerald/319.png,319
1557,gen3,emerald,gen3/emerald/32.png,32
1558,gen3,emerald,gen3/emerald/320.png,320
1559,gen3,emerald,gen3/emerald/321.png,321
1560,gen3,emerald,gen3/emerald/322.png,322
1561,gen3,emerald,gen3/emerald/323.png,323
1562,gen3,emerald,gen3/emerald/324.png,324
1563,gen3,emerald,gen3/emerald/325.png,325
1564,gen3,emerald,gen3/emerald/326.png,326
1565,gen3,emerald,gen3/emerald/327.png,327
1566,gen3,emerald,gen3/emerald/328.png,328
1567,gen3,emerald,gen3/emerald/329.png,329
1568,gen3,emerald,gen3/emerald/33.png,33
1569,gen3,emerald,gen3/emerald/330.png,330
1570,gen3,emerald,gen3/emerald/331.png,331
1571,gen3,emerald,gen3/emerald/332.png,332
1572,gen3,emerald,gen3/emerald/333.png,333
1573,gen3,emerald,gen3/emerald/334.png,334
1574,gen3,emerald,gen3/emerald/335.png,335
1575,gen3,emerald,gen3/emerald/336.png,336
1576,gen3,emerald,gen3/emerald/337.png,337
1577,gen3,emerald,gen3/emerald/338.png,338
1578,gen3,emerald,gen3/emerald/339.png,339
1579,gen3,emerald,gen3/emerald/34.png,34
1580,gen3,emerald,gen3/emerald/340.png,340
1581,gen3,emerald,gen3/emerald/341.png,341
1582,gen3,emerald,gen3/emerald/342.png,342
1583,gen3,emerald,gen3/emerald/343.png,343
1584,gen3,emerald,gen3/emerald/344.png,344
1585,gen3,emerald,gen3/emerald/345.png,345
1586,gen3,emerald,gen3/emerald/346.png,346
1587,gen3,emerald,gen3/emerald/347.png,347
1588,gen3,emerald,gen3/emerald/348.png,348
1589,gen3,emerald,gen3/emerald/349.png,349
1590,gen3,emerald,gen3/emerald/35.png,35
1591,gen3,emerald,gen3/emerald/350.png,350
1592,gen3,emerald,gen3/emerald/351-rainy.png,351
1593,gen3,emerald,gen3/emerald/351-snowy.png,351
1594,gen3,emerald,gen3/emerald/351-sunny.png,351
1595,gen3,emerald,gen3/emerald/351.png,351
1596,gen3,emerald,gen3/emerald/352.png,352
1597,gen3,emerald,gen3/emerald/353.png,353
1598,gen3,emerald,gen3/emerald/354.png,354
1599,gen3,emerald,gen3/emerald/355.png,355
1600,gen3,emerald,gen3/emerald/356.png,356
1601,gen3,emerald,gen3/emerald/357.png,357
1602,gen3,emerald,gen3/emerald/358.png,358
1603,gen3,emerald,gen3/emerald/359.png,359
1604,gen3,emerald,gen3/emerald/36.png,36
1605,gen3,emerald,gen3/emerald/360.png,360
1606,gen3,emerald,gen3/emerald/361.png,361
1607,gen3,emerald,gen3/emerald/362.png,362
1608,gen3,emerald,gen3/emerald/363.png,363
1609,gen3,emerald,gen3/emerald/364.png,364
1610,gen3,emerald,gen3/emerald/365.png,365
1611,gen3,emerald,gen3/emerald/366.png,366
1612,gen3,emerald,gen3/emerald/367.png,367
1613,gen3,emerald,gen3/emerald/368.png,368
1614,gen3,emerald,gen3/emerald/369.png,369
1615,gen3,emerald,gen3/emerald/37.png,37
1616,gen3,emerald,gen3/emerald/370.png,370
1617,gen3,emerald,gen3/emerald/371.png,371
1618,gen3,emerald,gen3/emerald/372.png,372
1619,gen3,emerald,gen3/emerald/373.png,373
1620,gen3,emerald,gen3/emerald/374.png,374
1621,gen3,emerald,gen3/emerald/375.png,375
1622,gen3,emerald,gen3/emerald/376.png,376
1623,gen3,emerald,gen3/emerald/377.png,377
1624,gen3,emerald,gen3/emerald/378.png,378
1625,gen3,emerald,gen3/emerald/379.png,379
1626,gen3,emerald,gen3/emerald/38.png,38
1627,gen3,emerald,gen3/emerald/380.png,380
1628,gen3,emerald,gen3/emerald/381.png,381
1629,gen3,emerald,gen3/emerald/382.png,382
1630,gen3,emerald,gen3/emerald/383.png,383
1631,gen3,emerald,gen3/emerald/384.png,384
1632,gen3,emerald,gen3/emerald/385.png,385
1633,gen3,emerald,gen3/emerald/386-normal.png,386
1634,gen3,emerald,gen3/emerald/386-speed.png,386
1635,gen3,emerald,gen3/emerald/386.png,386
1636,gen3,emerald,gen3/emerald/39.png,39
1637,gen3,emerald,gen3/emerald/4.png,4
1638,gen3,emerald,gen3/emerald/40.png,40
1639,gen3,emerald,gen3/emerald/41.png,41
1640,gen3,emerald,gen3/emerald/42.png,42
1641,gen3,emerald,gen3/emerald/43.png,43
1642,gen3,emerald,gen3/emerald/44.png,44
1643,gen3,emerald,gen3/emerald/45.png,45
1644,gen3,emerald,gen3/emerald/46.png,46
1645,gen3,emerald,gen3/emerald/47.png,47
1646,gen3,emerald,gen3/emerald/48.png,48
1647,gen3,emerald,gen3/emerald/49.png,49
1648,gen3,emerald,gen3/emerald/5.png,5
1649,gen3,emerald,gen3/emerald/50.png,50
1650,gen3,emerald,gen3/emerald/51.png,51
1651,gen3,emerald,gen3/emerald/52.png,52
1652,gen3,emerald,gen3/emerald/53.png,53
1653,gen3,emerald,gen3/emerald/54.png,54
1654,gen3,emerald,gen3/emerald/55.png,55
1655,gen3,emerald,gen3/emerald/56.png,56
1656,gen3,emerald,gen3/emerald/57.png,57
1657,gen3,emerald,gen3/emerald/58.png,58
1658,gen3,emerald,gen3/emerald/59.png,59
1659,gen3,emerald,gen3/emerald/6.png,6
1660,gen3,emerald,gen3/emerald/60.png,60
1661,gen3,emerald,gen3/emerald/61.png,61
1662,gen3,emerald,gen3/emerald/62.png,62
1663,gen3,emerald,gen3/emerald/63.png,63
1664,gen3,emerald,gen3/emerald/64.png,64
1665,gen3,emerald,gen3/emerald/65.png,65
1666,gen3,emerald,gen3/emerald/66.png,66
1667,gen3,emerald,gen3/emerald/67.png,67
1668,gen3,emerald,gen3/emerald/68.png,68
1669,gen3,emerald,gen3/emerald/69.png,69
1670,gen3,emerald,gen3/emerald/7.png,7
1671,gen3,emerald,gen3/emerald/70.png,70
1672,gen3,emerald,gen3/emerald/71.png,71
1673,gen3,emerald,gen3/emerald/72.png,72
